DATE;RX1 Comdty;;DATE;TY1 Comdty;;DATE;IK1 Comdty;;DATE;OE1 Comdty;;DATE;DU1 Comdty
2012-05-03 00:00:00;115,51;;2012-06-22 00:00:00;112,62;;2020-01-08 00:00:00;133,97;;2012-05-03 00:00:00;112,7;;2012-05-03 00:00:00;107,58
2012-05-04 00:00:00;115,79;;2012-06-25 00:00:00;113,1;;2020-01-09 00:00:00;134,25;;2012-05-04 00:00:00;112,85;;2012-05-04 00:00:00;107,58
2012-05-07 00:00:00;115,6;;2012-06-26 00:00:00;112,99;;2020-01-10 00:00:00;134,71;;2012-05-07 00:00:00;112,68;;2012-05-07 00:00:00;107,54
2012-05-08 00:00:00;116,19;;2012-06-27 00:00:00;113,09;;2020-01-13 00:00:00;134,04;;2012-05-08 00:00:00;112,97;;2012-05-08 00:00:00;107,58
2012-05-09 00:00:00;116,4;;2012-06-28 00:00:00;113,4;;2020-01-14 00:00:00;134,09;;2012-05-09 00:00:00;113,11;;2012-05-09 00:00:00;107,61
2012-05-10 00:00:00;116,24;;2012-06-29 00:00:00;112,94;;2020-01-15 00:00:00;134,1;;2012-05-10 00:00:00;113,05;;2012-05-10 00:00:00;107,6
2012-05-11 00:00:00;116,37;;2012-07-02 00:00:00;113,48;;2020-01-16 00:00:00;133,53;;2012-05-11 00:00:00;113,01;;2012-05-11 00:00:00;107,58
2012-05-14 00:00:00;116,89;;2012-07-03 00:00:00;113,17;;2020-01-17 00:00:00;134,13;;2012-05-14 00:00:00;113,23;;2012-05-14 00:00:00;107,62
2012-05-15 00:00:00;116,93;;2012-07-05 00:00:00;113,43;;2020-01-20 00:00:00;134,35;;2012-05-15 00:00:00;113,22;;2012-05-15 00:00:00;107,63
2012-05-16 00:00:00;116,71;;2012-07-06 00:00:00;113,77;;2020-01-21 00:00:00;134,37;;2012-05-16 00:00:00;113,09;;2012-05-16 00:00:00;107,62
2012-05-17 00:00:00;117,11;;2012-07-09 00:00:00;113,93;;2020-01-22 00:00:00;134,36;;2012-05-17 00:00:00;113,32;;2012-05-17 00:00:00;107,65
2012-05-18 00:00:00;117,08;;2012-07-10 00:00:00;114;;2020-01-23 00:00:00;135,49;;2012-05-18 00:00:00;113,25;;2012-05-18 00:00:00;107,64
2012-05-21 00:00:00;117,03;;2012-07-11 00:00:00;113,97;;2020-01-24 00:00:00;135,67;;2012-05-21 00:00:00;113,26;;2012-05-21 00:00:00;107,66
2012-05-22 00:00:00;116,63;;2012-07-12 00:00:00;114,03;;2020-01-27 00:00:00;137,86;;2012-05-22 00:00:00;113,12;;2012-05-22 00:00:00;107,63
2012-05-23 00:00:00;117,42;;2012-07-13 00:00:00;113,93;;2020-01-28 00:00:00;138,01;;2012-05-23 00:00:00;113,49;;2012-05-23 00:00:00;107,69
2012-05-24 00:00:00;117,35;;2012-07-16 00:00:00;114,16;;2020-01-29 00:00:00;138,64;;2012-05-24 00:00:00;113,4;;2012-05-24 00:00:00;107,68
2012-05-25 00:00:00;117,56;;2012-07-17 00:00:00;113,93;;2020-01-30 00:00:00;138,96;;2012-05-25 00:00:00;113,49;;2012-05-25 00:00:00;107,7
2012-05-28 00:00:00;117,68;;2012-07-18 00:00:00;114,1;;2020-01-31 00:00:00;139,02;;2012-05-28 00:00:00;113,6;;2012-05-28 00:00:00;107,74
2012-05-29 00:00:00;117,62;;2012-07-19 00:00:00;113,87;;2020-02-03 00:00:00;138,7;;2012-05-29 00:00:00;113,56;;2012-05-29 00:00:00;107,7
2012-05-30 00:00:00;118,46;;2012-07-20 00:00:00;114,24;;2020-02-04 00:00:00;138,78;;2012-05-30 00:00:00;113,9;;2012-05-30 00:00:00;107,78
2012-05-31 00:00:00;119,03;;2012-07-23 00:00:00;114,37;;2020-02-05 00:00:00;138,58;;2012-05-31 00:00:00;114,05;;2012-05-31 00:00:00;107,77
2012-06-01 00:00:00;119,28;;2012-07-24 00:00:00;114,54;;2020-02-06 00:00:00;138,6;;2012-06-01 00:00:00;114,15;;2012-06-01 00:00:00;107,78
2012-06-04 00:00:00;118,83;;2012-07-25 00:00:00;114,52;;2020-02-07 00:00:00;138,87;;2012-06-04 00:00:00;113,96;;2012-06-04 00:00:00;107,76
2012-06-05 00:00:00;118,81;;2012-07-26 00:00:00;114,34;;2020-02-10 00:00:00;138,82;;2012-06-05 00:00:00;113,89;;2012-06-05 00:00:00;107,76
2012-06-06 00:00:00;117,91;;2012-07-27 00:00:00;113,58;;2020-02-11 00:00:00;138,52;;2012-06-06 00:00:00;113,53;;2012-06-06 00:00:00;107,66
2012-06-07 00:00:00;117,41;;2012-07-30 00:00:00;113,95;;2020-02-12 00:00:00;139,11;;2012-06-07 00:00:00;113,36;;2012-06-07 00:00:00;107,62
2012-06-08 00:00:00;117,8;;2012-07-31 00:00:00;114,03;;2020-02-13 00:00:00;139,39;;2012-06-08 00:00:00;113,57;;2012-06-08 00:00:00;107,66
2012-06-11 00:00:00;118,09;;2012-08-01 00:00:00;113,6;;2020-02-14 00:00:00;139,08;;2012-06-11 00:00:00;113,6;;2012-06-11 00:00:00;107,64
2012-06-12 00:00:00;116,94;;2012-08-02 00:00:00;114;;2020-02-17 00:00:00;139,25;;2012-06-12 00:00:00;113,03;;2012-06-12 00:00:00;107,56
2012-06-13 00:00:00;116,31;;2012-08-03 00:00:00;113,39;;2020-02-18 00:00:00;138,85;;2012-06-13 00:00:00;112,73;;2012-06-13 00:00:00;107,47
2012-06-14 00:00:00;116,4;;2012-08-06 00:00:00;113,56;;2020-02-19 00:00:00;138,86;;2012-06-14 00:00:00;112,95;;2012-06-14 00:00:00;107,57
2012-06-15 00:00:00;116,78;;2012-08-07 00:00:00;113,11;;2020-02-20 00:00:00;139,03;;2012-06-15 00:00:00;113,15;;2012-06-15 00:00:00;107,6
2012-06-18 00:00:00;117,07;;2012-08-08 00:00:00;113,03;;2020-02-21 00:00:00;139,22;;2012-06-18 00:00:00;113,41;;2012-06-18 00:00:00;107,69
2012-06-19 00:00:00;116,02;;2012-08-09 00:00:00;113,01;;2020-02-24 00:00:00;138,54;;2012-06-19 00:00:00;112,82;;2012-06-19 00:00:00;107,57
2012-06-20 00:00:00;115,3;;2012-08-10 00:00:00;113,24;;2020-02-25 00:00:00;138,43;;2012-06-20 00:00:00;112,41;;2012-06-20 00:00:00;107,43
2012-06-21 00:00:00;116,15;;2012-08-13 00:00:00;113,15;;2020-02-26 00:00:00;138,4;;2012-06-21 00:00:00;112,77;;2012-06-21 00:00:00;107,54
2012-06-22 00:00:00;115,62;;2012-08-14 00:00:00;112,74;;2020-02-27 00:00:00;137,61;;2012-06-22 00:00:00;112,54;;2012-06-22 00:00:00;107,47
2012-06-25 00:00:00;116,67;;2012-08-15 00:00:00;112,27;;2020-02-28 00:00:00;136,89;;2012-06-25 00:00:00;113,12;;2012-06-25 00:00:00;107,59
2012-06-26 00:00:00;116,3;;2012-08-16 00:00:00;112,08;;2020-03-02 00:00:00;136,37;;2012-06-26 00:00:00;112,95;;2012-06-26 00:00:00;107,55
2012-06-27 00:00:00;115,81;;2012-08-17 00:00:00;112,2;;2020-03-03 00:00:00;138,26;;2012-06-27 00:00:00;112,68;;2012-06-27 00:00:00;107,52
2012-06-28 00:00:00;116,31;;2012-08-20 00:00:00;112,21;;2020-03-04 00:00:00;138,14;;2012-06-28 00:00:00;112,98;;2012-06-28 00:00:00;107,54
2012-06-29 00:00:00;115,64;;2012-08-21 00:00:00;112,29;;2020-03-05 00:00:00;137,41;;2012-06-29 00:00:00;112,72;;2012-06-29 00:00:00;107,49
2012-07-02 00:00:00;116,28;;2012-08-22 00:00:00;112,89;;2020-03-06 00:00:00;137,22;;2012-07-02 00:00:00;113,01;;2012-07-02 00:00:00;107,55
2012-07-03 00:00:00;116,1;;2012-08-23 00:00:00;113,21;;2020-03-09 00:00:00;133,39;;2012-07-03 00:00:00;113,04;;2012-07-03 00:00:00;107,57
2012-07-04 00:00:00;116,81;;2012-08-24 00:00:00;113,11;;2020-03-10 00:00:00;133,4;;2012-07-04 00:00:00;113,43;;2012-07-04 00:00:00;107,62
2012-07-05 00:00:00;117,46;;2012-08-27 00:00:00;113,31;;2020-03-11 00:00:00;135,57;;2012-07-05 00:00:00;113,88;;2012-07-05 00:00:00;107,72
2012-07-06 00:00:00;118,14;;2012-08-28 00:00:00;113,43;;2020-03-12 00:00:00;129,42;;2012-07-06 00:00:00;114,22;;2012-07-06 00:00:00;107,78
2012-07-09 00:00:00;118,18;;2012-08-29 00:00:00;113,34;;2020-03-13 00:00:00;128,33;;2012-07-09 00:00:00;114,19;;2012-07-09 00:00:00;107,76
2012-07-10 00:00:00;118,27;;2012-08-30 00:00:00;113,63;;2020-03-16 00:00:00;124,31;;2012-07-10 00:00:00;114,19;;2012-07-10 00:00:00;107,76
2012-07-11 00:00:00;118,71;;2012-08-31 00:00:00;114,1;;2020-03-17 00:00:00;122,3;;2012-07-11 00:00:00;114,27;;2012-07-11 00:00:00;107,79
2012-07-12 00:00:00;118,87;;2012-09-04 00:00:00;113,85;;2020-03-18 00:00:00;123,35;;2012-07-12 00:00:00;114,39;;2012-07-12 00:00:00;107,84
2012-07-13 00:00:00;118,78;;2012-09-05 00:00:00;113,83;;2020-03-19 00:00:00;128,46;;2012-07-13 00:00:00;114,39;;2012-07-13 00:00:00;107,86
2012-07-16 00:00:00;119,04;;2012-09-06 00:00:00;113,34;;2020-03-20 00:00:00;130,68;;2012-07-16 00:00:00;114,52;;2012-07-16 00:00:00;107,89
2012-07-17 00:00:00;119,1;;2012-09-07 00:00:00;113,58;;2020-03-23 00:00:00;130,78;;2012-07-17 00:00:00;114,53;;2012-07-17 00:00:00;107,89
2012-07-18 00:00:00;119,28;;2012-09-10 00:00:00;113,44;;2020-03-24 00:00:00;131,48;;2012-07-18 00:00:00;114,63;;2012-07-18 00:00:00;107,91
2012-07-19 00:00:00;119,12;;2012-09-11 00:00:00;113,42;;2020-03-25 00:00:00;131,63;;2012-07-19 00:00:00;114,56;;2012-07-19 00:00:00;107,88
2012-07-20 00:00:00;119,64;;2012-09-12 00:00:00;113,07;;2020-03-26 00:00:00;135,47;;2012-07-20 00:00:00;114,78;;2012-07-20 00:00:00;107,93
2012-07-23 00:00:00;119,46;;2012-09-13 00:00:00;113,44;;2020-03-27 00:00:00;134,5;;2012-07-23 00:00:00;114,57;;2012-07-23 00:00:00;107,9
2012-07-24 00:00:00;119,03;;2012-09-14 00:00:00;112,74;;2020-03-30 00:00:00;133,06;;2012-07-24 00:00:00;114,45;;2012-07-24 00:00:00;107,91
2012-07-25 00:00:00;118,75;;2012-09-17 00:00:00;112,89;;2020-03-31 00:00:00;132,29;;2012-07-25 00:00:00;114,33;;2012-07-25 00:00:00;107,89
2012-07-26 00:00:00;118,19;;2012-09-18 00:00:00;112,99;;2020-04-01 00:00:00;132,3;;2012-07-26 00:00:00;114,15;;2012-07-26 00:00:00;107,87
2012-07-27 00:00:00;117,54;;2012-09-19 00:00:00;113,14;;2020-04-02 00:00:00;132,9;;2012-07-27 00:00:00;113,81;;2012-07-27 00:00:00;107,81
2012-07-30 00:00:00;117,68;;2012-09-20 00:00:00;113,17;;2020-04-03 00:00:00;132,19;;2012-07-30 00:00:00;114;;2012-07-30 00:00:00;107,91
2012-07-31 00:00:00;118,65;;2012-09-21 00:00:00;113,39;;2020-04-06 00:00:00;132,55;;2012-07-31 00:00:00;114,38;;2012-07-31 00:00:00;107,93
2012-08-01 00:00:00;117,77;;2012-09-24 00:00:00;113,61;;2020-04-07 00:00:00;131,41;;2012-08-01 00:00:00;114,03;;2012-08-01 00:00:00;107,89
2012-08-02 00:00:00;118,91;;2012-09-25 00:00:00;113,82;;2020-04-08 00:00:00;130,85;;2012-08-02 00:00:00;114,52;;2012-08-02 00:00:00;107,93
2012-08-03 00:00:00;117,32;;2012-09-26 00:00:00;114,22;;2020-04-09 00:00:00;131,42;;2012-08-03 00:00:00;113,75;;2012-08-03 00:00:00;107,82
2012-08-06 00:00:00;117,53;;2012-09-27 00:00:00;114,1;;2020-04-14 00:00:00;129,46;;2012-08-06 00:00:00;113,96;;2012-08-06 00:00:00;107,88
2012-08-07 00:00:00;116,81;;2012-09-28 00:00:00;114,09;;2020-04-15 00:00:00;128,05;;2012-08-07 00:00:00;113,67;;2012-08-07 00:00:00;107,82
2012-08-08 00:00:00;117,16;;2012-10-01 00:00:00;114,17;;2020-04-16 00:00:00;128,58;;2012-08-08 00:00:00;113,87;;2012-08-08 00:00:00;107,85
2012-08-09 00:00:00;117;;2012-10-02 00:00:00;114,22;;2020-04-17 00:00:00;129,06;;2012-08-09 00:00:00;113,86;;2012-08-09 00:00:00;107,87
2012-08-10 00:00:00;117,69;;2012-10-03 00:00:00;114,3;;2020-04-20 00:00:00;127,4;;2012-08-10 00:00:00;114,22;;2012-08-10 00:00:00;107,91
2012-08-13 00:00:00;117,51;;2012-10-04 00:00:00;114,04;;2020-04-21 00:00:00;125,2;;2012-08-13 00:00:00;114,07;;2012-08-13 00:00:00;107,87
2012-08-14 00:00:00;116,9;;2012-10-05 00:00:00;113,61;;2020-04-22 00:00:00;126,05;;2012-08-14 00:00:00;113,8;;2012-08-14 00:00:00;107,84
2012-08-15 00:00:00;116,06;;2012-10-08 00:00:00;113,9;;2020-04-23 00:00:00;127,11;;2012-08-15 00:00:00;113,41;;2012-08-15 00:00:00;107,81
2012-08-16 00:00:00;116,36;;2012-10-09 00:00:00;113,71;;2020-04-24 00:00:00;128,09;;2012-08-16 00:00:00;113,59;;2012-08-16 00:00:00;107,84
2012-08-17 00:00:00;116,64;;2012-10-10 00:00:00;113,86;;2020-04-27 00:00:00;129,57;;2012-08-17 00:00:00;113,78;;2012-08-17 00:00:00;107,85
2012-08-20 00:00:00;116,54;;2012-10-11 00:00:00;113,9;;2020-04-28 00:00:00;129,96;;2012-08-20 00:00:00;113,7;;2012-08-20 00:00:00;107,82
2012-08-21 00:00:00;116,03;;2012-10-12 00:00:00;113,94;;2020-04-29 00:00:00;129,76;;2012-08-21 00:00:00;113,42;;2012-08-21 00:00:00;107,75
2012-08-22 00:00:00;117,04;;2012-10-15 00:00:00;113,94;;2020-04-30 00:00:00;129,66;;2012-08-22 00:00:00;113,83;;2012-08-22 00:00:00;107,79
2012-08-23 00:00:00;117,77;;2012-10-16 00:00:00;113,57;;2020-05-04 00:00:00;129,83;;2012-08-23 00:00:00;114,14;;2012-08-23 00:00:00;107,83
2012-08-24 00:00:00;118,18;;2012-10-17 00:00:00;112,89;;2020-05-05 00:00:00;128,41;;2012-08-24 00:00:00;114,29;;2012-08-24 00:00:00;107,86
2012-08-27 00:00:00;118,02;;2012-10-18 00:00:00;112,81;;2020-05-06 00:00:00;127,41;;2012-08-27 00:00:00;114,19;;2012-08-27 00:00:00;107,81
2012-08-28 00:00:00;118,15;;2012-10-19 00:00:00;113,15;;2020-05-07 00:00:00;128,19;;2012-08-28 00:00:00;114,23;;2012-08-28 00:00:00;107,82
2012-08-29 00:00:00;117,84;;2012-10-22 00:00:00;112,91;;2020-05-08 00:00:00;129,38;;2012-08-29 00:00:00;114,09;;2012-08-29 00:00:00;107,81
2012-08-30 00:00:00;118,31;;2012-10-23 00:00:00;113,14;;2020-05-11 00:00:00;128,48;;2012-08-30 00:00:00;114,39;;2012-08-30 00:00:00;107,88
2012-08-31 00:00:00;118,2;;2012-10-24 00:00:00;113,14;;2020-05-12 00:00:00;128,49;;2012-08-31 00:00:00;114,26;;2012-08-31 00:00:00;107,85
2012-09-03 00:00:00;117,82;;2012-10-25 00:00:00;112,74;;2020-05-13 00:00:00;129,43;;2012-09-03 00:00:00;114,17;;2012-09-03 00:00:00;107,87
2012-09-04 00:00:00;117,77;;2012-10-26 00:00:00;113,3;;2020-05-14 00:00:00;129,23;;2012-09-04 00:00:00;114,2;;2012-09-04 00:00:00;107,86
2012-09-05 00:00:00;117,47;;2012-10-29 00:00:00;113,49;;2020-05-15 00:00:00;128,88;;2012-09-05 00:00:00;114,14;;2012-09-05 00:00:00;107,85
2012-09-06 00:00:00;116,45;;2012-10-30 00:00:00;113,39;;2020-05-18 00:00:00;129,89;;2012-09-06 00:00:00;113,54;;2012-09-06 00:00:00;107,72
2012-09-07 00:00:00;116,85;;2012-10-31 00:00:00;113,7;;2020-05-19 00:00:00;131,15;;2012-09-07 00:00:00;113,69;;2012-09-07 00:00:00;107,72
2012-09-10 00:00:00;116,57;;2012-11-01 00:00:00;113,53;;2020-05-20 00:00:00;131,2;;2012-09-10 00:00:00;113,59;;2012-09-10 00:00:00;107,72
2012-09-11 00:00:00;116,62;;2012-11-02 00:00:00;113,49;;2020-05-21 00:00:00;131,42;;2012-09-11 00:00:00;113,54;;2012-09-11 00:00:00;107,7
2012-09-12 00:00:00;115,93;;2012-11-05 00:00:00;113,79;;2020-05-22 00:00:00;131,73;;2012-09-12 00:00:00;113,23;;2012-09-12 00:00:00;107,63
2012-09-13 00:00:00;116,55;;2012-11-06 00:00:00;113,42;;2020-05-25 00:00:00;131,89;;2012-09-13 00:00:00;113,52;;2012-09-13 00:00:00;107,67
2012-09-14 00:00:00;115,26;;2012-11-07 00:00:00;114,17;;2020-05-26 00:00:00;132,32;;2012-09-14 00:00:00;113;;2012-09-14 00:00:00;107,59
2012-09-17 00:00:00;115,48;;2012-11-08 00:00:00;114,41;;2020-05-27 00:00:00;133,01;;2012-09-17 00:00:00;113,12;;2012-09-17 00:00:00;107,63
2012-09-18 00:00:00;115,86;;2012-11-09 00:00:00;114,45;;2020-05-28 00:00:00;133,59;;2012-09-18 00:00:00;113,24;;2012-09-18 00:00:00;107,63
2012-09-19 00:00:00;116,07;;2012-11-12 00:00:00;114,44;;2020-05-29 00:00:00;132,99;;2012-09-19 00:00:00;113,39;;2012-09-19 00:00:00;107,67
2012-09-20 00:00:00;116,48;;2012-11-13 00:00:00;114,57;;2020-06-01 00:00:00;133,58;;2012-09-20 00:00:00;113,65;;2012-09-20 00:00:00;107,71
2012-09-21 00:00:00;116,31;;2012-11-14 00:00:00;114,57;;2020-06-02 00:00:00;132,86;;2012-09-21 00:00:00;113,61;;2012-09-21 00:00:00;107,73
2012-09-24 00:00:00;116,64;;2012-11-15 00:00:00;114,56;;2020-06-03 00:00:00;132,49;;2012-09-24 00:00:00;113,71;;2012-09-24 00:00:00;107,71
2012-09-25 00:00:00;116,36;;2012-11-16 00:00:00;114,69;;2020-06-04 00:00:00;133,97;;2012-09-25 00:00:00;113,48;;2012-09-25 00:00:00;107,64
2012-09-26 00:00:00;117,66;;2012-11-19 00:00:00;114,45;;2020-06-05 00:00:00;133,9;;2012-09-26 00:00:00;114;;2012-09-26 00:00:00;107,73
2012-09-27 00:00:00;117,61;;2012-11-20 00:00:00;114,2;;2020-06-08 00:00:00;134,14;;2012-09-27 00:00:00;113,94;;2012-09-27 00:00:00;107,72
2012-09-28 00:00:00;117,78;;2012-11-21 00:00:00;114,01;;2020-06-09 00:00:00;133,57;;2012-09-28 00:00:00;114,03;;2012-09-28 00:00:00;107,76
2012-10-01 00:00:00;117,47;;2012-11-23 00:00:00;113,96;;2020-06-10 00:00:00;132,93;;2012-10-01 00:00:00;113,86;;2012-10-01 00:00:00;107,69
2012-10-02 00:00:00;117,5;;2012-11-26 00:00:00;114,14;;2020-06-11 00:00:00;133,77;;2012-10-02 00:00:00;113,92;;2012-10-02 00:00:00;107,71
2012-10-03 00:00:00;117,63;;2012-11-27 00:00:00;114,29;;2020-06-12 00:00:00;134,21;;2012-10-03 00:00:00;114,03;;2012-10-03 00:00:00;107,73
2012-10-04 00:00:00;117,69;;2012-11-28 00:00:00;114,52;;2020-06-15 00:00:00;134,35;;2012-10-04 00:00:00;114,04;;2012-10-04 00:00:00;107,71
2012-10-05 00:00:00;117,03;;2012-11-29 00:00:00;114,54;;2020-06-16 00:00:00;134,69;;2012-10-05 00:00:00;113,8;;2012-10-05 00:00:00;107,68
2012-10-08 00:00:00;117,46;;2012-11-30 00:00:00;114,64;;2020-06-17 00:00:00;134,7;;2012-10-08 00:00:00;113,96;;2012-10-08 00:00:00;107,72
2012-10-09 00:00:00;117,45;;2012-12-03 00:00:00;114,5;;2020-06-18 00:00:00;135,04;;2012-10-09 00:00:00;113,94;;2012-10-09 00:00:00;107,72
2012-10-10 00:00:00;117,33;;2012-12-04 00:00:00;114,6;;2020-06-19 00:00:00;135,23;;2012-10-10 00:00:00;113,93;;2012-10-10 00:00:00;107,71
2012-10-11 00:00:00;117,26;;2012-12-05 00:00:00;114,77;;2020-06-22 00:00:00;136;;2012-10-11 00:00:00;113,91;;2012-10-11 00:00:00;107,7
2012-10-12 00:00:00;117,72;;2012-12-06 00:00:00;114,84;;2020-06-23 00:00:00;136,24;;2012-10-12 00:00:00;114,11;;2012-10-12 00:00:00;107,72
2012-10-15 00:00:00;117,6;;2012-12-07 00:00:00;114,58;;2020-06-24 00:00:00;136,24;;2012-10-15 00:00:00;114,05;;2012-10-15 00:00:00;107,71
2012-10-16 00:00:00;116,95;;2012-12-10 00:00:00;114,62;;2020-06-25 00:00:00;135,75;;2012-10-16 00:00:00;113,76;;2012-10-16 00:00:00;107,65
2012-10-17 00:00:00;116,1;;2012-12-11 00:00:00;114,46;;2020-06-26 00:00:00;135,98;;2012-10-17 00:00:00;113,41;;2012-10-17 00:00:00;107,61
2012-10-18 00:00:00;116,16;;2012-12-12 00:00:00;114,2;;2020-06-29 00:00:00;135,87;;2012-10-18 00:00:00;113,38;;2012-10-18 00:00:00;107,59
2012-10-19 00:00:00;116,4;;2012-12-13 00:00:00;113,93;;2020-06-30 00:00:00;136,39;;2012-10-19 00:00:00;113,44;;2012-10-19 00:00:00;107,58
2012-10-22 00:00:00;116,2;;2012-12-14 00:00:00;114,01;;2020-07-01 00:00:00;136,03;;2012-10-22 00:00:00;113,33;;2012-10-22 00:00:00;107,56
2012-10-23 00:00:00;116,6;;2012-12-17 00:00:00;113,66;;2020-07-02 00:00:00;136,77;;2012-10-23 00:00:00;113,52;;2012-10-23 00:00:00;107,59
2012-10-24 00:00:00;116,7;;2012-12-18 00:00:00;113,31;;2020-07-03 00:00:00;136,24;;2012-10-24 00:00:00;113,67;;2012-10-24 00:00:00;107,63
2012-10-25 00:00:00;116,63;;2012-12-19 00:00:00;113,5;;2020-07-06 00:00:00;136,53;;2012-10-25 00:00:00;113,66;;2012-10-25 00:00:00;107,64
2012-10-26 00:00:00;117,01;;2012-12-20 00:00:00;113,5;;2020-07-07 00:00:00;136,72;;2012-10-26 00:00:00;113,89;;2012-10-26 00:00:00;107,71
2012-10-29 00:00:00;117,72;;2012-12-21 00:00:00;113,78;;2020-07-08 00:00:00;136,86;;2012-10-29 00:00:00;114,18;;2012-10-29 00:00:00;107,75
2012-10-30 00:00:00;117,59;;2012-12-24 00:00:00;113,65;;2020-07-09 00:00:00;136,84;;2012-10-30 00:00:00;114,12;;2012-10-30 00:00:00;107,74
2012-10-31 00:00:00;117,7;;2012-12-26 00:00:00;113,8;;2020-07-10 00:00:00;136,62;;2012-10-31 00:00:00;114,16;;2012-10-31 00:00:00;107,74
2012-11-01 00:00:00;117,73;;2012-12-27 00:00:00;114,16;;2020-07-13 00:00:00;136,46;;2012-11-01 00:00:00;114,22;;2012-11-01 00:00:00;107,76
2012-11-02 00:00:00;117,86;;2012-12-28 00:00:00;114,19;;2020-07-14 00:00:00;136,88;;2012-11-02 00:00:00;114,35;;2012-11-02 00:00:00;107,81
2012-11-05 00:00:00;118,08;;2012-12-31 00:00:00;114,04;;2020-07-15 00:00:00;136,87;;2012-11-05 00:00:00;114,44;;2012-11-05 00:00:00;107,83
2012-11-06 00:00:00;118,04;;2013-01-02 00:00:00;113,49;;2020-07-16 00:00:00;137,22;;2012-11-06 00:00:00;114,46;;2012-11-06 00:00:00;107,85
2012-11-07 00:00:00;118,59;;2013-01-03 00:00:00;113,05;;2020-07-17 00:00:00;137,22;;2012-11-07 00:00:00;114,75;;2012-11-07 00:00:00;107,9
2012-11-08 00:00:00;118,78;;2013-01-04 00:00:00;112,95;;2020-07-20 00:00:00;138,25;;2012-11-08 00:00:00;114,79;;2012-11-08 00:00:00;107,9
2012-11-09 00:00:00;118,92;;2013-01-07 00:00:00;113,01;;2020-07-21 00:00:00;138,31;;2012-11-09 00:00:00;114,83;;2012-11-09 00:00:00;107,89
2012-11-12 00:00:00;118,94;;2013-01-08 00:00:00;113,25;;2020-07-22 00:00:00;138,89;;2012-11-12 00:00:00;114,81;;2012-11-12 00:00:00;107,9
2012-11-13 00:00:00;118,92;;2013-01-09 00:00:00;113,42;;2020-07-23 00:00:00;139,5;;2012-11-13 00:00:00;114,79;;2012-11-13 00:00:00;107,89
2012-11-14 00:00:00;118,92;;2013-01-10 00:00:00;113,13;;2020-07-24 00:00:00;139,24;;2012-11-14 00:00:00;114,8;;2012-11-14 00:00:00;107,9
2012-11-15 00:00:00;118,91;;2013-01-11 00:00:00;113,29;;2020-07-27 00:00:00;139,52;;2012-11-15 00:00:00;114,83;;2012-11-15 00:00:00;107,9
2012-11-16 00:00:00;119,06;;2013-01-14 00:00:00;113,39;;2020-07-28 00:00:00;139,22;;2012-11-16 00:00:00;114,92;;2012-11-16 00:00:00;107,91
2012-11-19 00:00:00;118,8;;2013-01-15 00:00:00;113,6;;2020-07-29 00:00:00;139,36;;2012-11-19 00:00:00;114,8;;2012-11-19 00:00:00;107,89
2012-11-20 00:00:00;118,28;;2013-01-16 00:00:00;113,62;;2020-07-30 00:00:00;139,71;;2012-11-20 00:00:00;114,58;;2012-11-20 00:00:00;107,85
2012-11-21 00:00:00;118,11;;2013-01-17 00:00:00;113,26;;2020-07-31 00:00:00;139,34;;2012-11-21 00:00:00;114,48;;2012-11-21 00:00:00;107,84
2012-11-22 00:00:00;118,1;;2013-01-18 00:00:00;113,49;;2020-08-03 00:00:00;139,3;;2012-11-22 00:00:00;114,48;;2012-11-22 00:00:00;107,85
2012-11-23 00:00:00;118,07;;2013-01-22 00:00:00;113,6;;2020-08-04 00:00:00;139,92;;2012-11-23 00:00:00;114,49;;2012-11-23 00:00:00;107,85
2012-11-26 00:00:00;118,33;;2013-01-23 00:00:00;113,62;;2020-08-05 00:00:00;139,69;;2012-11-26 00:00:00;114,58;;2012-11-26 00:00:00;107,86
2012-11-27 00:00:00;118,16;;2013-01-24 00:00:00;113,57;;2020-08-06 00:00:00;140,19;;2012-11-27 00:00:00;114,47;;2012-11-27 00:00:00;107,82
2012-11-28 00:00:00;118,76;;2013-01-25 00:00:00;112,86;;2020-08-07 00:00:00;140,31;;2012-11-28 00:00:00;114,76;;2012-11-28 00:00:00;107,87
2012-11-29 00:00:00;118,67;;2013-01-28 00:00:00;112,7;;2020-08-10 00:00:00;140,24;;2012-11-29 00:00:00;114,67;;2012-11-29 00:00:00;107,83
2012-11-30 00:00:00;118,63;;2013-01-29 00:00:00;112,7;;2020-08-11 00:00:00;139,88;;2012-11-30 00:00:00;114,66;;2012-11-30 00:00:00;107,82
2012-12-03 00:00:00;118,39;;2013-01-30 00:00:00;112,67;;2020-08-12 00:00:00;139,79;;2012-12-03 00:00:00;114,5;;2012-12-03 00:00:00;107,79
2012-12-04 00:00:00;118,58;;2013-01-31 00:00:00;112,75;;2020-08-13 00:00:00;139,17;;2012-12-04 00:00:00;114,59;;2012-12-04 00:00:00;107,81
2012-12-05 00:00:00;119,03;;2013-02-01 00:00:00;112,62;;2020-08-14 00:00:00;139,44;;2012-12-05 00:00:00;114,87;;2012-12-05 00:00:00;107,84
2012-12-06 00:00:00;119,52;;2013-02-04 00:00:00;112,94;;2020-08-17 00:00:00;140,13;;2012-12-06 00:00:00;115,21;;2012-12-06 00:00:00;107,94
